filename,genre,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20
country.00020.wav,country,-161.09123,74.70691,22.421598,46.01199,5.2690363,25.11239,-0.5864292,10.375498,-6.830219,5.0498123,-0.76978654,1.4022417,-6.0112886,-4.0060997,-4.7936296,-2.8669364,-4.9868984,-3.6081996,-7.5884213,-3.2281842
country.00021.wav,country,-209.38939,167.1398,-20.865452,36.817654,10.305034,3.9740636,-5.6623545,-4.6380916,-6.237971,-4.1778646,-6.688474,-3.2634773,-7.9670053,-4.053322,-4.987053,-4.496617,-4.0103536,-6.3978004,-5.91674,-8.175597
country.00022.wav,country,-195.12416,114.29301,0.0014297911,38.17855,11.291478,-6.075158,1.2188284,-0.0041930964,-15.420767,-3.5709002,-6.125418,-4.500051,-0.12475661,-4.386221,-9.412581,-10.716871,-6.541959,-10.051359,-7.2627316,-4.007446
country.00023.wav,country,-353.05423,110.632095,32.743378,24.164183,18.746185,5.9248896,-1.7401658,3.8813748,-2.9872541,-1.9034863,-2.8664544,-0.9788747,-6.4891205,-4.2524424,-3.7505193,-6.0119343,-7.199874,-2.5195584,-4.032561,-3.4128342
country.00024.wav,country,-199.98285,109.121544,-5.546025,48.132893,1.20398,4.5974913,-9.152174,-1.4712749,-11.66506,-5.204099,-11.550537,4.978348,-4.9808197,-6.047306,-0.68728906,-8.536201,-8.461553,-7.9434843,-7.613288,-0.38595316
country.00025.wav,country,-200.55318,119.65538,-3.6046815,31.952965,9.957966,15.293297,0.6486002,0.23646207,-4.4767165,-2.3108823,-5.255605,-2.4737477,-6.048022,-0.8033078,-4.706508,-11.29183,-8.867358,-8.068559,-3.1603549,0.33031377
country.00026.wav,country,-194.26962,151.78432,-3.0342522,29.480589,9.101757,5.985581,3.784445,3.7657218,-5.8694096,1.5940248,-3.7664156,0.9295918,1.972304,-2.2319498,3.3600001,3.75466,-1.1347995,2.2319846,3.3677237,-4.13741
country.00027.wav,country,-100.73443,106.97025,-27.18039,29.091337,5.039497,-5.4290433,3.2457464,-5.1666436,-5.1038213,-0.8067117,-3.8309824,-2.7171006,-6.651432,-4.670355,-5.6970487,-5.9915314,-10.221571,-10.535934,-5.7311044,-7.2916656
country.00028.wav,country,-169.19261,132.80664,-13.484966,31.182264,6.3355885,-3.7656243,-2.0574632,-3.6175504,-4.556713,1.2857977,-6.986225,-7.255015,-1.3873174,-9.508183,-5.418511,-1.9065212,-7.168161,-1.4283395,0.159331,-4.114242
country.00029.wav,country,-171.28873,160.4967,-17.80444,30.512203,7.514744,-8.256042,-5.670382,0.13195093,-8.836377,-2.655268,0.70573163,-3.78496,-6.5005155,3.7841282,-5.4310317,-3.0764794,-6.2547708,-1.9400128,-0.83493346,-1.433976
country.00030.wav,country,-277.1022,128.25644,42.42859,37.69783,12.780972,9.599224,-5.9831166,-7.538272,-8.034319,-4.942378,-6.5300484,-3.627953,-7.2284265,-7.452904,-1.5747141,1.3907408,3.0805378,2.5106266,-1.0542908,-2.7523243
country.00031.wav,country,-130.4947,104.13707,-19.2614,34.153618,5.413921,-2.1668837,-0.72687984,-2.8929858,-5.4595346,4.0802116,-4.4622407,3.523582,2.1470127,0.18757644,2.6818895,-3.0753498,-3.1991122,1.6599616,-0.68065405,-4.3735867
country.00032.wav,country,-237.99352,97.70346,6.526742,45.977615,2.1547687,16.221973,8.825113,7.7670083,-0.59379184,4.4802604,0.14091596,3.0210772,-1.6638002,-5.422941,-2.8296826,-3.0536504,-0.4980622,-0.11182406,-3.8595042,-2.650805
country.00033.wav,country,-133.3365,78.990364,-5.650647,35.522865,-7.5477085,7.9280396,2.7298074,0.39645377,-1.13313,-1.1071386,-7.8454437,-1.1711783,-4.814018,-3.1399326,-5.0448146,-1.0937083,-0.96363306,-2.4559503,1.1548452,-1.8392487
country.00034.wav,country,-153.86736,83.68425,-8.418767,13.969093,13.551848,3.773254,3.0063746,6.347874,2.0667963,2.0754557,3.1952746,-0.47532386,-3.0259306,-4.5377707,-5.0488076,-4.925893,-6.135663,-1.6660153,0.46549764,-1.5515391
country.00035.wav,country,-120.383224,95.348915,-6.0082717,25.16893,20.961815,-7.1399155,8.552629,2.4400122,-14.6636305,9.296396,-2.3618507,-3.1564727,0.60948336,-4.4258304,-7.452153,-0.4442456,-3.587983,-5.0256357,-2.523358,-4.7514105
country.00036.wav,country,-339.7991,97.781006,-9.695911,50.986897,7.8249445,11.747368,0.6847606,2.4938345,-4.7754116,0.19351886,-5.9746647,-2.8948965,-6.1570086,-1.8445805,-5.355182,-8.306348,-10.72806,-7.740845,-3.4437325,-6.962086
country.00037.wav,country,-173.4441,105.05278,1.1553171,24.114843,22.12515,2.5424929,-1.5812403,0.17491437,-5.3230443,3.8141825,-4.5238996,-4.587283,-1.5664963,-2.2571905,-3.8579087,-6.458283,-7.4685717,-5.533387,-2.1898677,-2.4518628
country.00038.wav,country,-118.028564,74.16701,8.288136,15.462522,6.1549687,8.443999,4.1188307,5.7389975,-1.9503189,3.163911,5.040857,-1.1298938,2.4367034,-1.4256318,-4.7408276,-6.3695383,-5.7475576,-6.266189,-4.5168686,-1.009379
country.00039.wav,country,-89.73638,36.2862,11.469535,37.49559,9.199136,3.7405186,2.8403578,6.811539,1.4674554,0.0973383,1.0258602,1.1755472,-3.5642974,-2.0911775,1.7115148,-1.3672682,-4.3769636,-2.6016088,-3.5284464,-4.22725
country.00040.wav,country,-102.8967,85.32916,-4.324985,30.583778,3.010156,-1.9592187,4.4452953,3.42052,-4.253563,-1.7714001,-3.970628,-1.3591874,-3.7630885,-5.1772523,-2.8950467,-0.26965043,-7.421149,-4.0963774,-3.450185,-10.1142845
country.00041.wav,country,-111.69471,82.26009,13.068496,31.930077,23.68303,-0.5323793,12.029794,3.6602066,-5.7385216,3.333035,1.4207492,0.77258295,0.5596444,-1.1348552,-1.7467116,0.55844426,-2.3236961,-4.612612,-0.620067,-4.944747
country.00042.wav,country,-101.28809,84.139015,7.751808,30.383913,13.85436,11.632601,-0.11175934,-4.93907,-2.3706596,-1.9748868,-8.187719,2.8250737,0.54670924,-6.795643,-4.3111024,-4.5778327,-9.847294,-5.6903605,-10.405995,-7.5132923
country.00043.wav,country,-101.19902,85.43055,-19.69571,20.584856,9.973623,7.594193,0.10405596,3.405438,0.046411574,1.577752,-1.4500952,-1.2814347,2.1464107,-4.7943425,-0.31705374,-0.42996442,-4.8876414,-3.0000093,1.0770749,-1.4569033
country.00044.wav,country,-162.72116,119.81048,-2.8799524,20.506132,27.808872,5.4853673,6.040956,1.2045438,-3.6995325,0.3423856,4.411625,-0.40806118,2.4593601,2.1353855,-1.6038624,3.6291285,-3.4621623,-2.5598269,5.6417904,-3.654727
country.00045.wav,country,-61.2354,71.26333,-17.042137,17.118322,5.0581465,-4.2047887,-1.6676309,1.1733667,-0.854297,4.976347,-1.695669,4.845418,-0.15781678,-2.0794044,-0.27295634,-5.311601,0.23376086,-0.100881,-3.937658,-0.92281747
country.00046.wav,country,-126.891594,103.492065,-31.892567,58.719326,-1.9583547,-3.130634,-2.9370546,0.36575213,-3.0380836,-0.82976234,5.5851655,-10.142879,0.7323166,-1.6198152,-10.050463,-5.2108836,-9.042455,-4.738783,-1.0380155,-2.8514988
country.00047.wav,country,-165.51901,117.87926,-33.606743,42.623318,-1.3848821,3.8313906,7.169803,-7.170014,-1.6314923,0.87545484,-12.514056,2.8942633,-12.372037,-1.3238244,-6.636533,-8.864955,-5.1069417,-8.079848,-4.264664,-0.15898132
country.00048.wav,country,-149.00017,107.24382,11.1901455,26.698795,11.405787,-3.808101,14.028653,-5.892951,-11.049588,2.8112707,-8.445196,3.1889074,-0.77371275,-12.404469,-6.286398,-3.299155,-8.16863,-6.5842876,-3.6775792,-2.967854
country.00049.wav,country,-109.98737,134.74861,-24.026144,19.394617,-4.4071765,-4.8148885,-7.800573,-0.3937005,-5.4159317,-2.9570003,0.78146684,-4.776981,-0.17221723,-1.690577,-2.4042227,-1.9624149,-6.938367,-4.0739026,-1.955714,-5.7928257
country.00050.wav,country,-143.12674,121.898,-13.34437,47.77785,-12.660495,23.372252,-10.994922,18.8561,-13.706635,15.950975,-11.356478,10.2887,-6.002485,2.7361474,-9.2863245,4.5047164,-8.325128,4.5223846,-6.035288,-2.3523781
country.00051.wav,country,-204.71436,121.91577,-17.742798,46.3246,-1.7955843,17.031994,-14.699763,14.667406,-19.392899,10.903635,-13.474712,1.2002157,-6.213006,-1.6907123,-8.696857,-2.512774,-11.3285055,0.16912635,-7.287028,-7.511811
country.00052.wav,country,-265.27585,138.85979,6.1417327,47.49592,-2.3968022,21.038162,4.0860734,17.653969,-12.029909,15.491059,-1.1331512,7.8893595,0.4985815,-0.23055445,-3.869981,4.0625024,-3.111555,3.003197,-1.4015296,-1.495099
country.00053.wav,country,-84.74407,100.98661,-16.020493,51.761948,-17.082294,22.577103,-20.299927,18.914927,-19.492682,15.328482,-17.741413,8.583118,-15.000552,6.4369044,-10.276651,3.2850342,-9.550154,4.0466037,-5.595068,-0.70832366
country.00054.wav,country,-175.0163,115.70678,5.10645,58.160652,-3.3279543,29.664284,-10.028762,19.65578,-16.30351,13.737743,-8.81984,7.2240396,-8.89276,4.7499175,-11.4932785,0.91233087,-8.153264,1.1864226,-7.9808745,-5.64686
country.00055.wav,country,-82.962616,122.5328,-16.658556,40.01591,-15.007229,21.670378,-18.256283,18.361864,-17.988773,16.991611,-16.039673,8.533731,-8.706784,10.766552,-4.624802,7.2375846,-7.6094975,5.294872,-5.5172386,-0.17936282
country.00056.wav,country,-164.79193,123.42045,4.2346554,48.788734,-5.1513314,22.844551,-7.8052983,19.294296,-11.024413,21.256271,-9.740571,5.1541314,-6.1411104,5.4141016,-9.923706,3.9135346,-7.3264356,1.3926399,-8.839242,-3.7414536
country.00057.wav,country,-137.88376,121.523895,-13.26719,43.318726,-10.709389,17.858776,-7.9495454,9.089492,-19.792677,9.440965,-19.59838,6.907874,-12.543895,-0.7556317,-9.14944,1.4457074,-8.303117,-3.7529554,-6.868935,-0.48034763
country.00058.wav,country,-101.38996,120.45385,-0.40658712,49.04242,-15.863626,19.873766,-13.094367,18.574186,-15.706967,15.254118,-5.9068427,6.6473475,-10.359329,7.085957,-8.217057,6.2007136,-8.389561,2.920069,-6.6528335,-1.3233217
country.00059.wav,country,-185.1138,120.50994,29.717457,56.400288,-3.0346622,22.222616,-10.344739,20.05401,-13.685049,9.170437,-6.4285364,3.2967808,-8.737772,5.0113964,-9.227386,3.7786367,-10.20193,5.912037,-4.4247093,1.5817281
country.00060.wav,country,-178.51938,130.13269,12.088971,47.051086,2.6224906,24.094347,-4.627712,22.772083,-10.941142,13.539126,-6.809723,8.71216,-6.0909204,4.0794597,-5.152722,7.8594203,-5.2554727,3.956895,-3.1399353,-4.3878207
country.00061.wav,country,-186.39238,135.86008,5.928499,45.8605,-5.766276,22.786793,-13.002946,17.122374,-13.756378,9.734512,-8.368887,6.659228,-9.09154,5.422999,-6.853948,1.5488521,-8.558102,5.4474525,-4.363458,-4.7068315
country.00062.wav,country,-94.09417,109.16863,-11.84995,41.56547,-19.475983,23.831955,-19.935585,20.374748,-17.28199,16.585613,-10.199127,9.392066,-10.051932,7.8054934,-15.095585,3.2743917,-10.467717,7.547813,-5.5502315,2.2327795
country.00063.wav,country,-185.4226,118.46735,17.79529,48.887688,-2.1608064,21.370108,-9.001163,20.535988,-11.416627,9.282178,-5.4816723,5.754808,-2.9795713,3.4514766,-6.0777125,1.2669606,-5.9532433,7.072019,-2.168447,4.8688574
country.00064.wav,country,-217.74222,128.34692,-7.513693,39.265003,-2.5556235,18.173012,-15.166711,16.770924,-15.265888,4.8992114,-6.5137625,2.8973584,-11.506307,-0.10554188,-10.6238,2.2620764,-9.167437,6.8667727,6.2359557,3.3692794
country.00065.wav,country,-250.87863,163.09831,-3.8807104,30.153528,5.576422,7.4960384,4.02482,-2.1106052,-5.470411,-1.0583411,-9.981246,1.8183813,-8.760416,-7.0439935,-4.215172,-8.841513,-7.404841,-3.301464,-5.14065,-9.97036
country.00066.wav,country,-102.51608,135.7217,-46.895443,32.746296,-11.16036,23.465744,-9.766422,16.901648,-11.685101,13.207406,-7.183144,4.735628,-8.202425,2.6096551,-2.9877625,6.8062387,-2.078867,3.2920246,0.28343806,-4.21877
country.00067.wav,country,-328.72546,167.05113,12.98839,28.820633,11.246061,14.4267235,11.705958,7.804122,-11.729083,2.3853812,-8.347572,-3.857314,-6.7459235,-5.764086,-8.251606,-4.5495777,-1.0538641,-4.606028,-2.8582497,-2.2324877
country.00068.wav,country,-229.4689,157.31282,-16.762049,31.879862,-0.11036961,16.656443,1.3551719,12.223305,-3.8625047,6.8392324,-4.2632265,1.3375682,-5.8956633,-4.034212,-5.2549577,-4.548437,-6.8075137,-4.4060035,-4.17981,-6.349776
country.00069.wav,country,-217.16394,136.1694,-10.362346,51.389046,2.612237,15.1277895,-0.6809201,12.287427,-6.2264233,7.8023224,-5.4090786,3.6247036,-2.807217,-0.36028752,-0.5597208,0.36299673,-2.2528908,-2.4962318,4.1936765,0.3514585
country.00070.wav,country,-99.32007,117.56864,-29.88463,40.83229,-15.2631445,27.980684,-11.955397,13.331403,-11.367624,10.538834,-8.748048,8.41087,-6.8442154,0.4395355,-5.3088655,1.6441802,-7.3530955,0.5184658,-1.4642423,-5.9269967
country.00071.wav,country,-185.85666,155.29944,-25.034077,20.532516,-3.8348439,-0.600293,-4.568851,-5.914592,-16.53805,-0.45218396,-16.302252,-4.213608,-16.815842,-4.541953,-8.360623,-9.983513,-7.767914,-8.343301,-6.8449087,-10.199348
country.00072.wav,country,-96.28298,131.92026,-26.322138,35.982155,-22.807713,14.489157,-11.834168,11.80155,-21.218061,11.527786,-12.925014,7.1762304,-13.93854,2.9490716,-5.0274935,1.5300584,-4.385613,2.5454063,-5.3661113,-5.9700694
country.00073.wav,country,-167.00983,132.44342,-17.294891,46.932304,-3.6503565,20.946674,-8.830444,8.546585,-15.151556,8.105514,-16.944101,6.6470175,-10.924017,1.1016004,-6.29374,-3.6414769,-7.382185,-2.170815,-3.8498697,-9.668263
country.00074.wav,country,-207.27617,130.94698,-18.496767,33.299126,-3.9221637,15.393467,-6.383,2.9519517,-16.786154,7.084849,-8.59407,4.7956495,-12.250599,-1.0214046,-4.5420403,-6.0667114,-5.5392537,-2.364517,-6.528938,-5.895574
country.00075.wav,country,-60.84931,105.47066,-16.914597,40.70118,-15.038137,36.0463,-12.818773,17.483316,-16.755318,11.757576,-10.130225,13.194357,-12.209436,2.357671,-12.200345,6.448179,-1.7883276,6.329572,-1.3351495,-2.7925978
country.00076.wav,country,-183.97171,159.81995,-23.17131,43.053974,-9.468154,8.831391,-1.65151,4.3517957,-13.370459,0.83986324,-13.976324,1.442853,-7.390412,0.61094123,-3.3870335,-3.5861695,-9.068071,-3.1647353,-4.0701723,-7.053117
country.00077.wav,country,-118.23319,152.9432,-46.513092,31.120495,-17.286913,6.277332,-3.6798625,13.048771,-13.126937,15.706044,-13.076928,5.7017627,-10.694594,0.9979592,-6.701846,2.587603,-9.8034315,0.16060135,-3.4548173,-7.419519
country.00078.wav,country,-302.58182,150.15967,-3.7027957,26.923807,-0.26331615,13.522552,7.2485633,4.217868,1.7668283,6.5633116,-0.4889703,7.8965797,1.32933,0.47706702,0.07484705,-3.2051349,-1.8265169,0.87443507,0.5740033,-3.1530657
country.00079.wav,country,-229.1472,180.35635,4.5209055,24.184402,1.1109344,3.9924355,-5.9960327,1.8722159,-13.136269,0.0047071236,-13.499958,1.5836843,-13.435795,-5.6945286,-7.6074038,-9.802796,-3.7803762,-4.796636,-4.7147093,-2.9630823
country.00080.wav,country,-100.955956,111.60762,-13.152134,44.597546,-5.9610386,29.337101,-7.956897,19.591026,-22.446842,17.270527,-17.831654,11.408343,-12.451892,1.6513623,-8.525837,2.7190504,-7.307457,4.8687754,-1.2129419,-1.293074
country.00081.wav,country,-74.1483,107.63804,-21.198166,47.234455,-5.976316,17.812094,-20.399551,14.992423,-15.965242,15.734073,-14.664024,10.681491,-10.128547,4.4502964,-7.654799,6.9238205,-9.014679,4.1666946,-3.7480404,-3.5929134
country.00082.wav,country,-68.62351,101.354126,-16.908741,51.526352,-10.228339,20.050034,-21.784994,15.524762,-18.795237,16.359055,-17.893854,12.126649,-13.205329,3.8833323,-8.886962,5.0211496,-9.8277445,6.536147,-4.5069447,-1.8084127
country.00083.wav,country,-148.55994,141.2805,-15.883042,44.655067,0.9918707,13.662192,-13.240343,12.651497,-11.702235,12.159911,-10.476022,9.908224,-5.055813,1.3398416,-0.5577617,2.8566837,-8.09752,2.1134841,-2.4832213,-4.4316597
country.00084.wav,country,-80.23639,108.186485,-23.827435,52.60141,-6.424085,15.064198,-17.635906,9.739016,-16.176489,8.906126,-15.964033,8.001827,-10.704085,4.5692387,-4.96035,3.9968152,-9.807707,2.6804268,-8.185659,-5.2396874
country.00085.wav,country,-146.04881,124.6481,-17.922836,49.225044,-0.17947567,22.789757,-7.1734576,16.74798,-9.723663,15.444623,-7.621331,10.908756,-3.4551363,5.422265,-4.9359694,5.122743,-8.049169,2.6350682,-1.8498029,-3.4177577
country.00086.wav,country,-122.427414,111.48314,-13.694294,53.828403,-2.6777656,19.67755,-14.138923,13.743676,-14.016459,14.626713,-13.9932165,9.218205,-10.559242,3.0057263,-8.314941,5.0736394,-9.646631,4.3217463,-5.6819005,-1.6688946
country.00087.wav,country,-170.90068,124.81326,-19.262192,39.2072,-3.7551057,15.289897,-12.972992,8.530164,-11.833666,11.321371,-13.773079,3.102464,-10.078784,2.897005,-5.484683,2.5281568,-9.198529,1.073037,-3.572816,-6.7214923
country.00088.wav,country,-121.94322,123.237656,-8.495369,51.596375,-0.103512965,20.407,-11.87541,16.275984,-11.508769,11.847224,-8.085656,9.13035,-8.638808,5.559068,-5.714605,3.9428213,-5.466577,4.9758854,-3.035579,-3.316732
country.00089.wav,country,-205.14923,140.98761,-8.957966,36.979443,6.4254427,14.875374,-4.3181176,12.232445,-11.431657,11.850926,-7.9033823,9.912311,-2.3516498,4.4772673,-5.011018,3.138537,-4.525136,2.6503336,-3.1228733,-10.712697
country.00090.wav,country,-91.68523,115.86115,-30.200949,52.273148,-5.0251637,16.953514,-15.656589,13.539407,-12.76294,15.969127,-11.969896,11.058928,-9.962004,2.0955365,-7.82702,5.0337257,-7.3030434,3.0504677,-4.442384,-2.2333906
country.00091.wav,country,-193.78868,125.56074,-20.924124,46.338,-2.685432,12.833369,-6.6019344,10.727056,-10.907483,6.109273,-9.442732,5.163946,-3.6584976,0.3212968,-8.0182,0.3979222,-6.5234594,1.1838377,0.72002095,-5.210151
country.00092.wav,country,-50.77633,96.71716,-24.326113,66.076126,-14.680636,24.391264,-21.017485,12.469586,-18.131817,13.267164,-12.802163,9.798451,-11.344081,4.923647,-7.846177,5.73902,-10.303221,3.7310996,-3.2382276,0.38193187
country.00093.wav,country,-213.60236,117.2127,-21.871769,45.657654,-10.274458,5.0603156,-11.910965,5.567856,-17.80463,0.18699962,-14.165857,-1.1532573,-10.306383,-4.047061,-6.6340666,-5.4173846,-9.716231,-3.2029138,-4.448395,-9.152062
country.00094.wav,country,-104.37176,136.39383,-20.940239,52.86117,2.025889,20.42771,-11.619367,17.663803,-15.735388,11.049825,-11.3204365,3.6714113,-6.4964943,0.037711434,-2.0411677,2.1937985,-7.11224,1.8450243,1.6776917,-1.4936905
country.00095.wav,country,-124.83957,127.38223,-23.38181,47.360462,0.56311065,15.991255,-9.954187,16.180136,-16.72955,6.785199,-8.18707,3.2049856,-1.5920391,-2.1546216,-3.5263731,2.2071302,-1.4075699,-1.689278,-1.0261395,-2.6274633
country.00096.wav,country,-69.88548,124.21146,-32.470192,47.694706,1.3983787,22.61767,-8.754297,21.44351,-15.66597,15.7432,-12.427222,9.581969,-9.056125,2.8903322,-3.1964307,5.8301554,-5.6160216,4.165293,0.12036076,-1.7134392
country.00097.wav,country,-148.44179,126.859146,-19.540855,52.85061,8.579708,17.89102,-8.081844,17.781462,-15.505314,13.504546,-10.957894,9.476343,-1.9246048,1.8717725,-2.6637006,3.3802795,-3.5191011,2.100357,2.0882497,-0.1079625
country.00098.wav,country,-139.62306,128.79353,-20.24936,49.44361,-2.1603603,16.988024,-8.355296,9.8182955,-20.150694,2.5017846,-11.247767,3.766037,-6.4246874,-3.3514197,-2.8953953,1.9763129,-4.182942,1.3833524,2.4402025,-3.6237288
country.00099.wav,country,-42.16572,106.27832,-24.220882,44.671467,-12.33506,20.518545,-16.044445,18.488562,-18.78101,15.5109,-15.4647255,8.930742,-9.987847,6.9245358,-8.796884,4.5718284,-9.043404,1.060687,-6.4489336,-0.9913763
disco.00000.wav,disco,-111.17791,94.0352,12.515315,16.74026,8.181678,15.667253,-1.3758585,7.0394297,0.97360957,-1.4805396,-3.0693023,-5.068189,-3.684127,0.23450822,-2.0857089,-1.823721,-5.340757,1.251745,-5.591701,-3.628164
disco.00001.wav,disco,-28.934706,51.971786,-7.6104946,21.605564,8.12836,18.120981,6.8754973,6.5840025,0.7281346,11.147646,-1.8413448,1.6686252,-2.6266403,-1.3988688,-3.6203117,0.19592616,-0.5023109,2.492097,-3.4764965,-0.12979737
disco.00002.wav,disco,-53.18525,57.17846,21.168882,11.324465,18.12236,1.6665678,0.34381616,2.3195996,-5.1097407,2.7499392,3.1528792,-5.519139,-3.1672285,-0.5232683,-2.6500192,-1.9904132,-1.2388088,-3.371039,-3.7308135,-1.4404519
disco.00003.wav,disco,-44.234295,52.219402,3.3025825,43.808002,12.616858,24.422096,4.970884,15.33408,2.0627644,10.375376,-1.5161041,8.84058,0.42485896,4.697436,-1.7848299,2.9537394,-2.0194726,-3.3882825,-4.1944323,-0.42168614
disco.00004.wav,disco,-83.583496,64.47946,5.6559176,2.7011647,0.7903158,6.170802,1.892269,1.9798597,-1.8164448,1.8574665,2.4598763,-0.22793382,2.9555101,-3.3824587,-0.87964565,0.044985436,-1.571096,0.55798125,0.30237284,-2.7803588
disco.00005.wav,disco,-24.691769,73.7432,-11.558471,28.394289,6.2409563,2.4656217,8.6340885,12.309108,-4.102859,13.385866,1.9154304,-0.97336847,0.6083648,2.3642092,-3.7914464,-0.933468,-0.8856284,-3.499582,-0.97060335,0.11684973
disco.00006.wav,disco,-14.574394,65.21034,-19.872639,31.50833,-4.8264494,11.86232,9.994609,5.9573913,-3.8033698,9.377889,-4.387916,3.339541,-4.444171,-1.2671181,-0.83626723,-2.202067,-4.7423997,-2.6242144,-7.4693303,0.22922218
disco.00007.wav,disco,-53.44801,56.161034,-6.3209867,31.619057,4.6533747,16.347412,4.119817,1.882328,-0.38823876,2.495932,-0.5415109,0.9562786,0.49564818,-0.16682084,-1.8157804,-2.5324876,0.8160483,-0.3422204,0.56009215,2.7850673
disco.00008.wav,disco,-32.467175,65.00107,-26.697556,30.282536,5.743129,11.739748,-2.1584125,10.449982,-2.3618212,5.323516,-3.8081305,-0.8611962,-0.1878253,3.4654245,-3.0110605,0.4356226,-0.9314215,1.178315,0.0062354594,2.8587081
disco.00009.wav,disco,-68.970566,63.131035,-15.854861,28.00219,8.1834755,7.321165,-4.936118,9.494793,-0.97361475,-1.6035987,-6.1901298,-3.9367526,-1.1710126,-6.543671,-6.177693,-5.0452127,-4.4068336,-5.3750815,-1.6540107,-0.8894558
disco.00010.wav,disco,-6.7841387,61.126324,-16.656654,27.431993,7.7223644,16.008894,4.6347065,11.4495,0.336292,9.832176,3.1856217,5.025588,-1.8622084,1.4820429,0.94124126,-0.4382249,-0.7317001,4.4446707,-1.8448051,-0.6028676
disco.00011.wav,disco,-41.32795,62.794346,7.325327,12.125494,6.3566375,9.265047,3.0930905,13.867353,0.16360408,8.0671015,-2.6970012,-7.219517,-3.2453783,-1.9231242,0.5200374,-3.1877124,-5.547015,-9.166517,-10.670773,-5.9729233
disco.00012.wav,disco,-57.66927,68.380356,-15.251752,23.414114,14.855438,13.172661,2.1979194,12.811309,0.06121472,12.777958,0.039405715,3.3698213,0.8151105,1.0514909,0.54541034,2.9783316,2.9126883,4.022737,0.52523917,1.960363
disco.00013.wav,disco,-40.070427,56.209106,23.679754,31.92545,2.4516678,2.5737195,-2.4787798,3.092059,1.8828638,3.3509662,0.00014280903,-1.5209647,-2.4554946,-5.073821,-3.6762688,-7.849821,-3.0386093,-2.7839167,-7.496366,-3.6325722
disco.00014.wav,disco,-23.927662,61.220757,-0.9586992,25.331013,0.39423463,6.0302544,2.4890816,6.189192,-0.3292669,9.696876,-5.5078354,1.0618181,-2.4369648,-0.56662,-1.5567182,-0.8967289,-6.7337766,-3.7109935,-4.4605083,-0.7739851
disco.00015.wav,disco,-46.826416,103.7258,22.146416,9.233178,2.2635014,-4.791668,4.8094583,0.95852304,-9.410542,-1.065514,-0.8630862,-5.27438,-1.7578694,-3.6494386,-4.312637,-0.086329035,-2.5016928,0.542379,2.5184677,-3.5447366
disco.00016.wav,disco,-36.030983,83.65931,-2.7294114,32.392513,9.1963415,4.1342163,0.033839177,11.114394,-2.8908203,7.905869,0.61443704,3.6502342,3.7515383,4.070797,-3.3186333,0.09888036,-3.843196,-0.5068442,-3.4149015,-0.77121055
disco.00017.wav,disco,-98.156845,92.40119,2.6636739,19.337896,3.586051,-1.7657074,-1.7049835,-3.1714423,-9.09204,-4.0804567,-5.1855764,-5.48785,-4.233516,-3.7713585,-1.7159791,-5.584648,-4.687199,-2.7077785,-1.8423917,-3.09303
disco.00018.wav,disco,-73.150406,71.752396,12.0955715,1.3943439,4.529426,10.863227,3.870923,0.938661,-5.9797716,9.034468,-2.3677685,3.555212,-0.14264005,3.109238,-0.07392059,0.36490586,1.084568,1.5209072,2.304687,1.9287057
disco.00019.wav,disco,-95.103714,109.35317,-30.161179,16.358656,20.039734,11.962816,3.48553,6.1739693,5.2001824,8.620757,0.3425965,0.3836271,0.5362715,-1.8029801,0.97747785,-0.06397873,-3.6734533,-2.1387339,-3.6518173,-4.407776
disco.00020.wav,disco,-103.961624,105.809135,-14.325732,36.73847,-10.348667,16.81085,-6.8228097,8.140345,-4.461959,0.9882636,-10.006155,0.38354293,-1.7078525,2.9656322,-0.89472973,-3.0466807,-4.439489,-6.513695,-8.457305,-2.7770846
disco.00021.wav,disco,-115.132545,70.42538,31.242792,11.176329,13.06419,3.867458,1.8087032,4.9707108,-1.0388265,3.9260278,-1.2926352,-0.68841565,-1.0751354,-0.14145266,-2.1613638,-2.3170588,-6.3917284,-5.3133707,-4.9977107,-3.8522289
disco.00022.wav,disco,-71.94239,46.88916,21.026213,29.950956,9.497893,2.4052784,8.244612,2.5142548,-2.1629694,0.43971246,-0.2331874,-1.5565151,-3.6136649,-3.8174977,-5.2896686,-2.9235542,-2.9003375,-1.7993289,-0.7156233,-0.98826027
disco.00023.wav,disco,-32.173412,60.033607,3.3775675,18.969069,4.326335,0.6811349,-2.0263913,1.3316941,-4.64699,3.7893417,-6.734154,-4.892331,-2.3437293,-1.6774993,-3.493383,-2.6775057,1.0068874,4.0120397,4.7022734,5.854407
disco.00024.wav,disco,-69.599335,83.05957,-16.599525,0.11946935,7.4157043,0.76961887,1.337008,4.690686,-1.4208715,3.328473,-2.8755643,-8.202937,-5.765528,-0.2663811,-3.2104323,-1.8850925,4.043784,3.6543794,1.9138739,3.6086924
disco.00025.wav,disco,-124.19868,90.16968,-11.312609,10.940362,-1.1521436,-3.7543972,-0.8530474,-3.8402538,-3.7089515,-0.26702473,-5.823245,-3.4306006,-4.6257415,-4.559666,-5.4870396,-5.199043,-4.608679,-1.811132,-1.3179176,-1.9561292
